389,n,n,y,n,y,n,y,n,y,y,y,n,n,n,y,n,n
390,n,n,n,n,n,n,y,n,n,n,y,n,n,n,n,y,y
391,n,n,y,n,n,n,y,n,y,n,n,n,n,n,n,y,y
392,n,n,n,n,y,n,y,y,y,n,y,y,y,y,y,y,y
393,y,n,y,n,y,y,y,n,y,n,y,n,n,y,n,y,y
394,y,n,n,n,y,y,y,n,y,y,y,y,n,y,n,y,y
395,n,n,n,n,y,n,y,n,y,y,y,y,y,y,n,y,y
396,y,y,y,n,y,n,y,y,y,n,y,y,y,n,n,y,y
397,n,n,y,n,y,n,y,y,n,n,y,n,n,y,y,y,y
398,y,n,y,y,y,y,y,y,y,n,y,n,n,y,y,n,n
399,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
400,n,n,y,n,y,n,y,y,y,y,y,n,n,y,n,y,y
401,n,n,y,n,y,n,y,n,y,n,n,y,y,y,n,n,n
402,y,y,y,n,y,y,y,n,y,y,y,y,n,n,n,y,y
403,n,n,n,n,n,n,y,n,y,y,y,y,n,y,n,n,y
404,n,n,y,n,y,n,y,n,n,n,n,n,n,y,y,y,y
405,y,y,y,n,y,n,y,y,y,n,y,y,n,n,n,n,y
406,n,n,n,n,y,n,y,n,y,n,y,n,n,y,y,y,n
407,n,n,n,n,y,n,y,n,y,y,y,y,n,y,n,y,y
408,y,y,y,n,n,n,y,y,y,y,y,y,n,y,y,n,n
409,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
410,n,n,y,n,y,n,y,y,y,y,y,y,y,n,n,n,y
411,n,n,y,n,n,n,y,n,y,n,y,n,n,y,y,y,y
412,y,n,y,n,y,y,y,n,y,n,y,y,n,n,y,y,y
413,n,n,y,n,n,n,y,n,y,n,y,y,y,y,n,y,n
414,n,n,y,n,n,n,y,n,y,y,y,n,n,n,n,n,y
415,y,n,y,n,n,y,y,n,y,n,y,n,n,n,y,n,y
416,n,n,y,n,n,n,y,y,y,y,y,y,y,y,n,y,y
417,n,n,n,n,y,n,y,n,y,n,y,y,n,n,n,y,y
418,n,n,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
419,y,y,y,n,y,y,y,n,y,n,y,y,n,n,n,y,n
420,y,n,n,n,y,y,y,y,y,y,y,n,n,n,y,y,n
421,n,n,y,n,y,n,y,n,y,y,y,n,n,n,n,y,n
422,n,n,y,n,y,n,y,y,y,n,y,y,n,y,n,n,n
423,y,y,y,n,y,n,y,y,y,n,y,n,y,y,n,n,n
424,n,n,n,n,y,n,y,n,y,y,y,y,n,n,n,y,y
425,n,n,y,n,n,n,y,y,y,y,y,y,n,n,n,y,y
426,n,n,n,n,y,n,y,y,y,y,y,y,n,y,y,y,y
427,n,n,y,n,y,n,y,n,y,y,n,n,y,n,n,y,y
428,y,y,n,n,n,n,y,n,y,y,y,y,n,y,n,y,y
429,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
430,n,n,y,n,y,n,y,n,y,y,n,n,n,n,n,y,y
431,n,n,n,n,y,n,y,y,y,n,y,y,y,n,y,n,n
432,y,n,y,n,n,y,y,n,y,y,y,y,n,y,n,n,n
433,n,n,y,n,n,n,y,n,y,n,y,n,y,n,n,y,y
434,n,n,y,n,y,n,y,n,n,y,n,n,n,n,y,y,n
435,y,n,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y
436,y,n,y,y,n,n,y,n,y,y,y,n,n,n,n,y,n
437,n,n,y,n,y,n,y,y,y,y,n,y,y,y,y,y,y
438,n,n,n,n,y,n,y,y,y,n,n,n,n,y,y,y,y
439,y,y,y,n,n,y,y,y,y,y,y,y,y,n,n,y,y
440,n,n,y,n,y,n,y,n,y,n,n,y,n,y,n,y,y
441,n,n,n,n,n,n,y,n,y,n,y,n,n,n,n,y,y
442,n,n,y,n,y,n,y,n,y,y,y,n,y,y,n,y,n
443,y,n,y,y,n,n,y,n,y,y,y,y,n,y,n,y,y
444,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y,y,y
445,n,n,y,n,y,n,y,n,y,n,y,y,n,n,y,y,y
446,n,n,y,n,y,n,y,y,y,y,y,n,n,n,n,y,y
447,n,n,n,n,y,n,y,n,y,y,y,y,n,n,n,y,y
448,n,n,y,n,y,n,y,y,y,n,y,y,n,n,y,y,y
449,n,n,y,n,n,n,y,n,y,y,y,n,n,y,n,y,y
450,n,n,y,n,y,n,y,y,y,y,y,n,n,y,y,n,y
451,n,n,n,n,n,n,y,n,n,n,y,y,n,n,n,y,n
452,y,y,y,n,y,n,y,n,y,y,y,n,n,n,y,y,y
453,n,n,y,n,n,n,y,y,y,n,y,n,y,y,y,n,y
454,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,y
455,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,n,y
456,y,y,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
457,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,y,y
458,n,n,n,n,n,n,y,n,y,n,y,n,n,n,n,y,y
459,n,n,y,n,y,n,y,n,y,n,y,n,y,y,y,y,y
460,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,y,n
461,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
462,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,y
463,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,n,n
464,y,y,n,n,y,n,y,n,y,n,y,y,n,n,n,y,n
465,n,n,y,n,n,n,y,n,y,n,y,n,y,n,n,y,y
466,n,n,y,n,y,n,y,y,y,n,n,y,y,y,n,n,y
467,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,y,y
468,n,n,n,n,y,n,y,n,y,n,y,n,n,n,n,y,n
469,y,n,y,n,y,y,y,n,y,n,y,n,n,y,n,y,y
470,n,n,y,n,n,n,y,n,n,n,y,n,y,y,n,y,y
471,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
472,n,n,y,n,y,n,y,n,y,n,y,y,y,n,y,y,y
473,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
474,n,n,n,n,y,n,y,n,y,y,y,y,y,y,n,y,y
475,n,n,y,n,y,n,y,n,n,y,y,n,n,y,n,n,y
476,y,y,n,y,y,y,y,n,y,y,y,y,n,y,n,y,n
477,n,n,y,n,y,n,y,n,n,n,y,y,y,y,n,y,y
478,n,n,y,n,y,n,y,y,y,n,y,n,n,n,y,n,y
479,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
480,y,n,y,y,y,y,y,y,n,n,n,y,n,n,n,y,y
481,n,n,y,n,n,n,y,y,y,n,y,y,y,y,n,y,y
482,n,n,y,n,y,n,y,n,y,y,y,y,y,y,n,y,y
483,n,n,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
484,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
485,y,n,n,n,n,y,y,y,y,y,y,y,n,y,y,y,n
486,n,n,y,n,y,n,y,n,y,n,y,y,n,n,y,y,n
487,n,n,y,n,y,n,y,y,y,n,y,n,n,n,n,y,y
488,y,n,y,n,n,y,y,y,y,n,y,n,n,n,n,y,y
489,n,n,n,n,y,n,y,y,y,y,y,n,n,n,n,y,n
490,y,y,n,n,y,n,y,n,y,n,y,n,y,y,y,y,y
491,y,n,y,y,n,n,y,n,y,y,y,y,n,n,n,y,y
492,n,n,n,n,y,n,y,n,y,y,y,y,y,y,n,n,y
493,n,n,y,n,y,n,y,n,y,y,y,n,y,n,n,y,y
494,y,y,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
495,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,n,y
496,n,n,y,n,y,n,y,n,y,y,y,n,n,y,y,y,y
497,n,n,n,n,y,n,y,n,y,n,y,y,n,y,n,y,n
498,n,n,n,n,y,n,y,y,y,n,y,y,n,y,n,n,y
499,n,n,y,n,n,n,y,n,y,n,y,y,y,y,n,y,y
500,y,y,y,n,y,n,y,n,y,n,y,n,n,y,y,y,n
501,y,n,y,n,n,y,y,n,y,n,y,n,n,y,n,y,n
502,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,n,y
503,n,n,n,n,y,n,y,y,y,n,y,y,n,n,n,y,n
504,n,n,y,n,y,n,y,n,n,n,n,y,n,y,n,n,y
505,n,n,n,n,y,n,y,n,y,y,y,y,y,y,n,n,y
506,y,y,y,n,y,n,y,y,y,n,y,n,n,n,n,y,y
507,y,y,y,n,y,n,y,n,y,n,y,y,n,n,n,n,y
508,n,n,y,n,n,n,y,n,y,y,y,n,n,y,n,n,n
509,n,n,y,n,y,n,y,y,y,n,y,y,n,y,n,y,n
510,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
511,n,n,n,n,y,n,y,n,y,n,y,y,n,n,n,y,y
512,n,n,y,n,n,n,y,n,y,y,y,n,n,n,n,y,n
513,n,n,y,n,n,n,y,n,y,n,n,y,n,y,n,y,n
514,y,y,y,n,n,n,y,y,y,y,y,y,n,y,n,y,y
515,y,y,y,n,y,n,y,n,n,y,y,y,n,n,n,n,y
516,n,n,y,n,y,n,y,y,n,y,y,y,n,y,n,y,y
517,n,n,y,n,n,n,y,y,n,y,y,y,n,n,n,y,y
518,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,n,n
519,y,y,n,n,y,n,y,n,n,y,y,y,y,y,n,n,n
520,n,n,y,n,y,n,y,y,n,y,n,y,n,n,n,y,y
521,n,n,y,n,n,n,y,n,n,y,y,y,n,y,n,n,y
522,n,n,y,n,y,n,y,n,n,y,y,y,n,n,n,y,y
523,n,n,n,n,n,n,y,n,y,y,y,y,n,n,n,y,n
524,n,n,y,n,y,n,y,n,y,n,n,n,n,n,n,y,n
525,y,y,y,n,y,n,y,n,y,n,y,n,n,y,n,y,n
526,n,n,n,n,y,n,y,y,y,y,y,n,n,y,n,n,y
527,y,y,n,n,y,y,y,y,y,n,y,n,n,n,n,n,y
528,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y,y,n
529,y,n,y,n,y,y,y,n,y,n,y,y,y,n,y,n,n
530,n,n,n,n,y,n,y,n,y,n,y,y,n,y,n,y,y
531,n,n,y,n,y,n,y,y,y,y,y,y,n,y,n,y,y
532,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,n,y
533,y,y,y,n,y,n,y,n,y,y,n,n,y,y,n,n,n
534,n,n,n,n,n,n,y,y,y,y,y,n,y,n,y,y,y
535,n,n,y,n,n,n,y,n,y,n,y,n,y,y,n,y,y
536,n,n,n,n,y,n,y,n,y,y,y,y,n,n,n,n,y
537,y,n,y,n,y,y,y,y,n,n,n,y,y,y,n,y,n
538,n,n,y,n,y,n,y,n,y,n,y,n,y,y,n,y,n
539,y,n,y,y,y,y,y,y,y,y,y,n,y,n,n,y,y
540,y,y,y,n,y,n,y,y,y,n,y,n,n,n,n,y,y
541,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,y,y
542,y,n,n,n,y,y,y,n,n,n,y,y,y,y,y,y,y
543,n,n,y,n,n,n,y,n,y,y,y,y,n,y,n,n,y
544,y,y,y,n,n,y,y,n,y,n,y,n,n,y,n,n,y
545,y,y,y,n,y,y,y,n,y,y,y,n,n,y,n,n,y
546,y,n,y,n,y,y,y,n,y,n,y,y,n,y,n,n,y
547,n,n,y,n,y,n,y,n,y,n,y,y,y,y,n,y,y
548,y,y,y,n,y,n,y,n,y,n,n,n,y,y,n,y,y
549,y,y,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
550,n,n,y,n,y,n,y,n,y,n,y,y,n,y,y,n,y
551,y,y,n,n,y,n,y,n,n,n,y,n,n,y,y,n,n
552,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
553,n,n,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
554,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
555,n,n,n,n,y,n,y,n,y,y,n,n,n,n,y,y,y
556,y,n,y,y,y,n,y,n,y,n,y,n,y,y,n,y,n
557,y,y,y,n,y,n,y,n,y,n,y,n,y,y,y,y,y
558,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,n
559,y,y,y,n,y,n,y,y,y,y,y,y,y,n,n,y,y
560,y,y,y,n,n,n,y,n,y,n,n,y,n,n,y,y,n
561,y,n,y,n,n,y,y,n,y,y,n,n,y,y,n,y,y
562,y,y,y,n,n,n,y,y,y,n,y,y,y,y,y,y,y
563,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,n,n
564,y,n,y,n,n,y,y,y,y,y,y,n,n,n,n,y,n
565,y,n,n,y,y,n,y,n,y,y,y,n,n,n,n,n,n
566,y,y,y,n,y,n,y,n,y,n,y,y,y,y,n,y,y
567,y,n,y,n,y,y,y,n,y,n,y,n,n,n,n,y,y
568,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
569,n,n,y,n,n,n,y,n,n,n,y,y,y,n,n,n,n
570,n,n,n,n,y,n,y,n,y,n,y,y,y,y,n,y,y
571,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
572,y,y,n,n,n,y,y,n,n,y,y,n,n,n,n,y,y
573,n,n,n,n,y,n,y,n,y,n,y,n,y,y,y,y,y
574,n,n,y,n,y,n,y,n,n,n,y,n,y,y,n,y,y
575,n,n,n,n,y,n,y,n,y,n,y,y,n,y,y,y,y
576,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
577,n,n,y,n,y,n,y,y,y,y,y,y,n,y,n,y,y
578,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
579,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,n,y
580,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,n,y
581,n,n,y,n,y,n,y,n,y,y,n,y,y,y,n,y,n
582,n,n,y,n,y,n,y,n,n,n,y,y,n,n,y,y,y
583,y,y,y,n,y,n,y,y,y,y,y,y,n,n,n,y,y
584,y,y,n,n,n,y,y,y,y,n,y,y,y,n,n,y,y
585,y,n,y,n,y,y,y,n,y,n,y,y,n,y,y,y,y
586,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
587,y,n,n,n,y,y,y,n,y,n,n,y,n,y,n,y,y
588,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
589,n,n,n,n,y,n,y,y,y,n,n,n,n,n,n,y,y
590,n,n,y,n,n,n,y,n,y,n,y,n,y,y,n,n,y
591,y,n,y,n,n,y,y,n,y,n,n,n,n,y,n,n,y
592,n,n,y,n,n,n,y,n,y,n,y,y,n,y,n,y,n
593,y,y,y,n,n,n,y,n,y,n,y,y,n,n,n,y,y
594,y,y,y,n,n,n,y,n,y,y,n,y,n,y,n,y,y
595,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,y
596,n,n,y,n,n,n,y,n,y,y,y,n,n,n,n,y,y
597,y,y,y,n,n,n,y,n,y,n,y,n,n,n,n,y,y
598,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
599,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,y,y
600,y,y,y,n,n,n,y,n,n,n,y,y,n,y,y,n,y
601,y,y,y,n,y,n,y,n,y,n,y,y,n,y,n,n,y
602,n,n,y,n,n,n,y,y,y,n,y,n,n,y,n,y,y
603,y,y,y,n,n,n,y,n,y,n,y,y,n,y,y,y,n
604,y,y,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
605,n,n,y,n,n,n,y,n,n,n,y,y,n,y,n,y,y
606,n,n,y,n,y,n,y,y,y,y,y,n,y,n,y,y,y
607,n,n,n,n,y,n,y,n,y,n,y,n,y,n,y,y,y
608,y,y,y,n,n,n,y,n,n,n,y,n,n,y,n,n,y
609,n,n,y,n,n,n,y,n,n,y,y,y,n,y,n,y,y
610,y,n,y,y,y,n,y,y,n,y,y,y,n,n,n,y,y
611,y,n,n,n,y,y,y,n,y,y,y,n,y,y,y,y,y
612,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
613,y,n,y,n,y,y,y,n,n,n,n,y,n,y,n,y,y
614,y,n,y,y,n,n,y,y,y,n,y,y,n,y,y,y,y
615,y,y,y,y,y,y,y,n,y,n,y,y,n,y,n,y,y
616,y,y,y,n,y,n,y,n,y,n,y,n,n,n,y,y,y
617,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,n,y
618,y,n,y,y,y,n,y,y,y,y,y,y,n,y,y,y,y
619,n,n,y,n,y,n,y,n,y,y,n,y,n,n,n,y,y
620,n,n,n,n,n,n,y,n,y,n,y,n,n,y,y,y,y
621,n,n,y,n,y,n,y,y,n,y,y,n,n,n,y,y,y
622,y,y,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
623,y,y,y,n,y,n,y,y,y,n,y,y,n,y,n,y,n
624,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,n,n
625,n,n,y,n,n,n,y,y,y,n,y,n,n,n,n,y,y
626,n,n,y,n,y,n,y,n,n,n,y,y,n,y,y,y,y
627,y,y,y,n,y,n,y,y,y,n,y,n,n,y,n,n,y
628,n,n,n,n,y,n,y,y,y,n,y,n,n,n,n,y,y
629,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,y
630,n,n,y,n,y,n,y,y,y,n,y,n,n,y,y,y,n
631,n,n,y,n,n,n,y,n,y,y,y,n,n,y,n,n,y
632,y,n,y,n,n,y,y,y,y,n,y,n,y,y,n,y,y
633,n,n,y,n,y,n,y,n,y,n,y,y,y,y,y,n,y
634,n,n,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
635,y,y,y,n,y,n,y,n,y,n,y,n,y,y,n,y,y
636,y,y,n,n,y,n,y,y,y,y,y,n,n,n,n,y,y
637,n,n,n,n,n,n,y,n,y,n,y,n,n,y,n,n,y
638,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n
639,y,y,y,n,y,y,y,n,y,n,y,n,n,y,n,y,y
640,n,n,n,n,n,n,y,n,y,y,y,n,y,y,n,y,y
641,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,y
642,y,y,y,y,y,n,y,n,n,n,y,y,y,y,n,y,y
643,n,n,y,n,n,n,y,n,y,n,y,y,n,n,n,y,n
644,y,n,y,y,n,n,y,n,y,n,y,y,n,y,n,n,y
645,n,n,y,n,y,n,y,y,y,n,n,n,n,y,n,y,y
646,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,y
647,n,n,n,n,n,n,y,n,y,n,y,y,n,y,y,y,y
648,y,y,n,n,n,n,y,n,n,n,y,y,n,y,y,y,y
649,y,y,y,n,y,n,y,n,y,y,n,y,n,y,n,n,n
650,y,n,y,n,y,y,y,n,y,y,y,y,n,y,n,y,y
651,y,n,y,n,y,y,y,y,y,n,y,n,n,y,n,n,y
652,n,n,n,n,y,n,y,n,y,n,y,n,n,y,n,y,y
653,n,n,y,n,y,n,y,n,y,n,n,n,n,y,y,y,n
654,n,n,n,n,y,n,y,n,y,y,y,y,n,y,n,n,y
655,y,y,n,n,y,n,y,y,y,y,y,n,y,y,y,y,y
656,n,n,y,n,y,n,y,y,y,n,y,n,n,n,y,n,y
657,n,n,n,n,n,n,y,y,n,n,y,y,n,y,y,y,y
658,n,n,y,n,y,n,y,y,y,y,y,y,n,n,y,y,y
659,n,n,n,n,y,n,y,n,y,n,y,n,n,n,n,n,y
660,n,n,n,n,y,n,y,n,y,n,y,n,n,y,n,n,y
661,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,y,y
662,y,y,y,n,y,n,y,n,y,n,y,y,y,y,n,y,n
663,y,n,y,n,n,y,y,n,y,y,y,n,n,n,n,n,y
664,n,n,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n
665,n,n,n,n,y,n,y,n,y,n,y,n,n,n,n,n,y
666,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y,y,y
667,n,n,n,n,y,n,y,n,y,n,y,n,n,y,n,y,y
668,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,n,y
669,y,y,y,n,y,n,y,y,n,n,y,n,n,n,n,y,n
670,y,y,y,n,y,n,y,n,n,n,y,n,n,n,n,y,y
671,y,n,y,n,n,y,y,n,y,n,y,y,y,n,y,y,y
672,n,n,n,n,n,n,y,y,y,y,y,n,n,n,y,y,y
673,n,n,y,n,n,n,y,y,y,y,y,n,y,y,n,y,y
674,n,n,n,n,y,n,y,y,y,n,y,y,n,n,n,n,n
675,y,y,y,y,y,n,y,n,y,y,y,n,n,y,n,y,y
676,y,n,y,y,y,n,y,y,y,y,n,y,n,y,y,n,y
677,n,n,y,n,n,n,y,y,y,n,y,n,y,y,n,y,y
678,n,n,y,n,y,n,y,n,n,n,y,y,n,n,n,n,y
679,n,n,n,n,y,n,y,n,y,n,n,y,n,n,y,y,y
680,n,n,n,n,n,n,y,y,y,n,y,n,n,n,y,y,n
681,n,n,y,n,y,n,y,n,n,n,y,y,n,y,y,y,y
682,n,n,n,n,y,n,y,n,y,n,y,y,n,y,y,y,n
683,n,n,y,n,y,n,y,y,n,n,y,y,n,y,n,y,y
684,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,y,y
685,y,y,y,n,y,n,y,n,y,n,y,y,n,y,y,n,y
686,y,y,y,n,y,n,y,n,y,n,y,n,n,y,n,y,y
687,n,n,y,n,y,n,y,n,n,n,y,n,n,y,y,n,y
688,n,n,n,n,y,n,y,n,y,y,y,n,n,y,n,y,n
689,y,y,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
690,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
691,n,n,y,n,n,n,y,y,n,n,y,n,n,y,n,y,n
692,n,n,n,n,y,n,y,y,y,y,y,y,n,y,n,n,y
693,n,n,y,n,y,n,y,y,y,n,y,y,n,n,n,y,y
694,n,n,n,n,n,n,y,n,y,n,y,n,y,n,n,y,y
695,n,n,y,n,y,n,y,n,y,y,y,y,n,y,n,y,y
696,y,y,n,n,y,n,y,n,y,n,y,n,n,n,n,y,n
697,n,n,n,n,n,n,y,n,y,y,y,n,n,n,n,y,y
698,n,n,y,n,y,n,y,y,y,n,y,n,y,y,n,y,y
699,n,n,n,n,y,n,y,y,y,n,y,n,n,y,n,y,y
700,n,n,y,n,y,n,y,n,n,y,y,n,n,y,n,y,n
701,n,n,n,n,n,n,y,n,n,n,n,y,y,y,n,y,y
702,n,n,n,n,y,n,y,n,y,n,y,n,y,y,y,y,y
703,n,n,y,n,y,n,y,n,y,n,y,y,n,n,y,y,y
704,y,n,n,n,y,y,y,n,y,y,y,n,n,y,y,y,y
705,y,n,y,n,y,y,y,y,y,n,y,n,y,n,n,n,y
706,n,n,y,n,n,n,y,n,y,n,y,n,y,y,n,y,y
707,y,y,n,n,n,n,y,n,y,y,y,n,y,y,y,y,y
708,n,n,n,n,y,n,y,y,y,y,y,y,y,y,n,n,n
709,y,y,y,n,y,y,y,n,y,n,y,y,n,y,y,y,n
710,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,y
711,y,n,n,n,n,y,y,n,y,n,y,y,y,y,n,y,y
712,y,y,y,n,n,n,y,n,y,n,y,y,n,y,n,y,y
713,n,n,n,n,y,n,y,n,y,n,y,y,n,y,n,y,n
714,n,n,y,n,y,n,y,n,y,n,y,y,n,n,y,y,n
715,y,y,y,n,y,n,y,n,y,y,n,n,n,n,n,y,y
716,n,n,y,n,n,n,y,n,y,y,y,y,n,y,n,n,y
717,n,n,y,n,n,n,y,y,y,y,y,n,n,y,n,n,y
718,n,n,y,n,n,n,y,n,y,n,n,y,n,y,n,y,y
719,y,y,y,n,y,n,y,n,y,n,y,n,n,y,y,n,y
720,y,n,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y
721,y,y,y,n,y,n,y,n,y,n,n,n,n,y,y,y,n
722,n,n,n,n,n,n,y,n,n,y,y,n,n,y,n,y,y
723,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,y,n
724,n,n,n,n,y,n,y,n,y,n,y,n,n,y,n,y,y
725,y,n,y,n,y,y,y,n,y,y,y,y,n,n,n,y,y
726,y,y,y,n,n,n,y,n,n,n,y,n,n,n,n,n,y
727,n,n,n,n,y,n,y,n,y,n,y,y,n,y,y,y,y
728,n,n,n,n,y,n,y,y,y,y,y,y,n,y,n,y,y
729,n,n,y,n,y,n,y,n,y,n,n,n,n,n,y,y,y
730,n,n,y,n,y,n,y,n,n,n,y,n,n,y,n,y,y
731,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
732,n,n,y,n,y,n,y,n,n,y,y,y,n,n,n,y,y
733,n,n,y,n,n,n,y,n,y,n,y,n,n,n,n,y,n
734,n,n,n,n,n,n,y,n,y,y,n,n,n,y,n,y,y
735,n,n,y,n,n,n,y,n,y,y,n,n,n,n,y,y,y
736,n,n,n,n,y,n,y,n,y,n,y,n,n,y,y,y,n
737,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,n,n
738,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,y,y
739,n,n,y,n,y,n,y,y,y,n,y,n,n,y,n,y,y
740,n,n,y,n,n,n,y,n,y,y,y,y,n,y,n,y,y
741,n,n,y,n,y,n,y,n,y,y,y,y,y,y,n,n,n
742,y,y,y,n,y,n,y,n,y,y,y,n,y,n,y,y,y
743,n,n,n,n,y,n,y,y,y,y,y,y,n,y,y,n,y
744,n,n,n,n,y,n,y,n,y,y,y,y,n,y,n,y,n
745,y,n,n,y,n,n,y,n,n,n,y,y,y,n,y,y,y
746,n,n,y,n,y,n,y,y,y,n,n,y,n,n,n,y,y
747,n,n,n,n,n,n,y,y,y,n,y,y,y,y,n,y,y
748,n,n,y,n,n,n,y,n,y,y,y,n,n,y,n,y,y
749,n,n,y,n,y,n,y,n,y,n,y,n,n,n,n,y,n
750,y,y,y,n,y,y,y,n,y,y,y,y,n,y,n,n,y
751,n,n,y,n,n,n,y,n,y,y,n,y,y,y,n,y,y
752,y,y,n,n,y,n,y,n,y,n,y,y,n,y,n,n,n
753,n,n,y,n,y,n,y,n,y,n,y,n,n,y,n,y,n
754,n,n,y,n,n,n,y,n,n,n,y,y,y,y,n,n,y
755,n,n,y,n,y,n,y,n,y,n,y,y,n,n,n,y,y
756,y,y,y,n,y,y,y,n,y,y,y,y,n,y,n,y,y
757,y,n,y,y,n,y,y,y,y,n,y,n,n,n,n,y,y
758,n,n,y,n,n,n,y,n,y,n,y,n,n,y,n,y,n
759,n,n,y,n,y,n,y,n,y,n,y,n,y,y,y,y,n
760,n,n,y,n,y,n,y,n,y,n,y,y,n,y,n,n,n
761,n,n,n,n,y,n,y,y,y,y,y,n,n,n,n,n,n
762,n,n,y,n,y,n,y,n,y,y,y,y,n,n,n,y,y
763,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,n
764,n,n,y,n,y,n,y,n,y,y,y,n,y,n,n,y,y
765,n,n,y,n,y,n,y,n,y,n,y,n,n,y,y,y,y
766,y,n,y,y,y,y,y,n,y,n,y,y,n,n,y,y,n
767,n,n,y,n,y,n,y,y,y,y,y,y,n,y,n,y,y
768,n,n,y,n,n,n,y,y,y,n,y,n,y,y,n,y,y
769,y,n,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n
770,n,n,y,n,y,n,y,n,n,n,n,y,y,n,n,n,n
771,y,n,n,n,y,y,y,n,y,y,y,y,n,n,n,y,y
772,n,n,y,n,y,n,y,n,y,y,y,n,n,y,n,y,n
773,y,y,y,n,y,n,y,n,y,n,y,y,n,y,y,y,y
774,n,n,y,n,y,n,y,y,n,y,y,y,n,y,y,y,n
775,n,n,n,n,y,n,y,n,y,y,n,y,n,y,n,y,y
776,n,n,n,n,y,n,y,y,y,y,y,n,n,y,n,y,y
